year,isoimp,isoexp,hs4,mtn,submtn
2006,EUR,AUS,410,CER,OTHAN
2007,EUR,AUS,410,CER,OTHAN
2008,EUR,AUS,410,CER,OTHAN
2009,EUR,AUS,410,CER,OTHAN
2010,EUR,AUS,410,CER,OTHAN
2011,EUR,AUS,410,CER,OTHAN
2012,EUR,AUS,410,CER,OTHAN
2013,EUR,AUS,410,CER,OTHAN
2014,EUR,AUS,410,CER,OTHAN
2015,EUR,AUS,410,CER,OTHAN
2016,EUR,AUS,410,CER,OTHAN
2000,EUR,AUS,501,OTHAG,OTHAN
2001,EUR,AUS,501,OTHAG,OTHAN
2002,EUR,AUS,501,OTHAG,OTHAN
2003,EUR,AUS,501,OTHAG,OTHAN
2004,EUR,AUS,501,OTHAG,OTHAN
2005,EUR,AUS,501,OTHAG,OTHAN
2006,EUR,AUS,501,OTHAG,OTHAN
2007,EUR,AUS,501,OTHAG,OTHAN
2008,EUR,AUS,501,OTHAG,OTHAN
2009,EUR,AUS,501,OTHAG,OTHAN
2010,EUR,AUS,501,OTHAG,OTHAN
2011,EUR,AUS,501,OTHAG,OTHAN
2012,EUR,AUS,501,OTHAG,OTHAN
2013,EUR,AUS,501,OTHAG,OTHAN
2014,EUR,AUS,501,OTHAG,OTHAN
2015,EUR,AUS,501,OTHAG,OTHAN
2016,EUR,AUS,501,OTHAG,OTHAN
2000,EUR,AUS,502,OTHAG,OTHAN
2001,EUR,AUS,502,OTHAG,OTHAN
2002,EUR,AUS,502,OTHAG,OTHAN
2003,EUR,AUS,502,OTHAG,OTHAN
2004,EUR,AUS,502,OTHAG,OTHAN
2005,EUR,AUS,502,OTHAG,OTHAN
2006,EUR,AUS,502,OTHAG,OTHAN
2007,EUR,AUS,502,OTHAG,OTHAN
2008,EUR,AUS,502,OTHAG,OTHAN
2009,EUR,AUS,502,OTHAG,OTHAN
2010,EUR,AUS,502,OTHAG,OTHAN
2011,EUR,AUS,502,OTHAG,OTHAN
2012,EUR,AUS,502,OTHAG,OTHAN
2013,EUR,AUS,502,OTHAG,OTHAN
2014,EUR,AUS,502,OTHAG,OTHAN
2015,EUR,AUS,502,OTHAG,OTHAN
2016,EUR,AUS,502,OTHAG,OTHAN
2000,EUR,AUS,504,OTHAG,OTHAN
2001,EUR,AUS,504,OTHAG,OTHAN
2002,EUR,AUS,504,OTHAG,OTHAN
2003,EUR,AUS,504,OTHAG,OTHAN
2004,EUR,AUS,504,OTHAG,OTHAN
2005,EUR,AUS,504,OTHAG,OTHAN
2006,EUR,AUS,504,OTHAG,OTHAN
2007,EUR,AUS,504,OTHAG,OTHAN
2008,EUR,AUS,504,OTHAG,OTHAN
2009,EUR,AUS,504,OTHAG,OTHAN
2010,EUR,AUS,504,OTHAG,OTHAN
2011,EUR,AUS,504,OTHAG,OTHAN
2012,EUR,AUS,504,OTHAG,OTHAN
2013,EUR,AUS,504,OTHAG,OTHAN
2014,EUR,AUS,504,OTHAG,OTHAN
2015,EUR,AUS,504,OTHAG,OTHAN
2016,EUR,AUS,504,OTHAG,OTHAN
2000,EUR,AUS,505,OTHAG,OTHAN
2001,EUR,AUS,505,OTHAG,OTHAN
2002,EUR,AUS,505,OTHAG,OTHAN
2003,EUR,AUS,505,OTHAG,OTHAN
2004,EUR,AUS,505,OTHAG,OTHAN
2005,EUR,AUS,505,OTHAG,OTHAN
2006,EUR,AUS,505,OTHAG,OTHAN
2007,EUR,AUS,505,OTHAG,OTHAN
2008,EUR,AUS,505,OTHAG,OTHAN
2009,EUR,AUS,505,OTHAG,OTHAN
2010,EUR,AUS,505,OTHAG,OTHAN
2011,EUR,AUS,505,OTHAG,OTHAN
2012,EUR,AUS,505,OTHAG,OTHAN
2013,EUR,AUS,505,OTHAG,OTHAN
2014,EUR,AUS,505,OTHAG,OTHAN
2015,EUR,AUS,505,OTHAG,OTHAN
2016,EUR,AUS,505,OTHAG,OTHAN
2000,EUR,AUS,506,OTHAG,OTHAN
2001,EUR,AUS,506,OTHAG,OTHAN
2002,EUR,AUS,506,OTHAG,OTHAN
2003,EUR,AUS,506,OTHAG,OTHAN
2004,EUR,AUS,506,OTHAG,OTHAN
2005,EUR,AUS,506,OTHAG,OTHAN
2006,EUR,AUS,506,OTHAG,OTHAN
2007,EUR,AUS,506,OTHAG,OTHAN
2008,EUR,AUS,506,OTHAG,OTHAN
2009,EUR,AUS,506,OTHAG,OTHAN
2010,EUR,AUS,506,OTHAG,OTHAN
2011,EUR,AUS,506,OTHAG,OTHAN
2012,EUR,AUS,506,OTHAG,OTHAN
2013,EUR,AUS,506,OTHAG,OTHAN
2014,EUR,AUS,506,OTHAG,OTHAN
2015,EUR,AUS,506,OTHAG,OTHAN
2016,EUR,AUS,506,OTHAG,OTHAN
2000,EUR,AUS,507,OTHAG,OTHAN
2001,EUR,AUS,507,OTHAG,OTHAN
2002,EUR,AUS,507,OTHAG,OTHAN
2003,EUR,AUS,507,OTHAG,OTHAN
2004,EUR,AUS,507,OTHAG,OTHAN
2005,EUR,AUS,507,OTHAG,OTHAN
2006,EUR,AUS,507,OTHAG,OTHAN
2007,EUR,AUS,507,OTHAG,OTHAN
2008,EUR,AUS,507,OTHAG,OTHAN
2009,EUR,AUS,507,OTHAG,OTHAN
2010,EUR,AUS,507,OTHAG,OTHAN
2011,EUR,AUS,507,OTHAG,OTHAN
2012,EUR,AUS,507,OTHAG,OTHAN
2013,EUR,AUS,507,OTHAG,OTHAN
2014,EUR,AUS,507,OTHAG,OTHAN
2015,EUR,AUS,507,OTHAG,OTHAN
2016,EUR,AUS,507,OTHAG,OTHAN
2000,EUR,AUS,508,OTHAG,OTHAN
2001,EUR,AUS,508,OTHAG,OTHAN
2002,EUR,AUS,508,OTHAG,OTHAN
2003,EUR,AUS,508,OTHAG,OTHAN
2004,EUR,AUS,508,OTHAG,OTHAN
2005,EUR,AUS,508,OTHAG,OTHAN
2006,EUR,AUS,508,OTHAG,OTHAN
2007,EUR,AUS,508,OTHAG,OTHAN
2008,EUR,AUS,508,OTHAG,OTHAN
2009,EUR,AUS,508,OTHAG,OTHAN
2010,EUR,AUS,508,OTHAG,OTHAN
2011,EUR,AUS,508,OTHAG,OTHAN
2012,EUR,AUS,508,OTHAG,OTHAN
2013,EUR,AUS,508,OTHAG,OTHAN
2014,EUR,AUS,508,OTHAG,OTHAN
2015,EUR,AUS,508,OTHAG,OTHAN
2016,EUR,AUS,508,OTHAG,OTHAN
2000,EUR,AUS,510,OTHAG,OTHAN
2001,EUR,AUS,510,OTHAG,OTHAN
2002,EUR,AUS,510,OTHAG,OTHAN
2003,EUR,AUS,510,OTHAG,OTHAN
2004,EUR,AUS,510,OTHAG,OTHAN
2005,EUR,AUS,510,OTHAG,OTHAN
2006,EUR,AUS,510,OTHAG,OTHAN
2007,EUR,AUS,510,OTHAG,OTHAN
2008,EUR,AUS,510,OTHAG,OTHAN
2009,EUR,AUS,510,OTHAG,OTHAN
2010,EUR,AUS,510,OTHAG,OTHAN
2011,EUR,AUS,510,OTHAG,OTHAN
2012,EUR,AUS,510,OTHAG,OTHAN
2013,EUR,AUS,510,OTHAG,OTHAN
2014,EUR,AUS,510,OTHAG,OTHAN
2015,EUR,AUS,510,OTHAG,OTHAN
2016,EUR,AUS,510,OTHAG,OTHAN
1996,EUR,AUS,511,OTHAG,OTHAN
1997,EUR,AUS,511,OTHAG,OTHAN
1998,EUR,AUS,511,OTHAG,OTHAN
1999,EUR,AUS,511,OTHAG,OTHAN
2000,EUR,AUS,511,OTHAG,OTHAN
2001,EUR,AUS,511,OTHAG,OTHAN
2002,EUR,AUS,511,OTHAG,OTHAN
2003,EUR,AUS,511,OTHAG,OTHAN
2004,EUR,AUS,511,OTHAG,OTHAN
2005,EUR,AUS,511,OTHAG,OTHAN
2006,EUR,AUS,511,OTHAG,OTHAN
2007,EUR,AUS,511,OTHAG,OTHAN
2008,EUR,AUS,511,OTHAG,OTHAN
2009,EUR,AUS,511,OTHAG,OTHAN
2010,EUR,AUS,511,OTHAG,OTHAN
2011,EUR,AUS,511,OTHAG,OTHAN
2012,EUR,AUS,511,OTHAG,OTHAN
2013,EUR,AUS,511,OTHAG,OTHAN
2014,EUR,AUS,511,OTHAG,OTHAN
2015,EUR,AUS,511,OTHAG,OTHAN
2016,EUR,AUS,511,OTHAG,OTHAN
2000,EUR,AUS,601,F_V,PLANT
2001,EUR,AUS,601,F_V,PLANT
2002,EUR,AUS,601,F_V,PLANT
2003,EUR,AUS,601,F_V,PLANT
2004,EUR,AUS,601,F_V,PLANT
2005,EUR,AUS,601,F_V,PLANT
2006,EUR,AUS,601,F_V,PLANT
2007,EUR,AUS,601,F_V,PLANT
2008,EUR,AUS,601,F_V,PLANT
2009,EUR,AUS,601,F_V,PLANT
2010,EUR,AUS,601,F_V,PLANT
2011,EUR,AUS,601,F_V,PLANT
2012,EUR,AUS,601,F_V,PLANT
2013,EUR,AUS,601,F_V,PLANT
2014,EUR,AUS,601,F_V,PLANT
2015,EUR,AUS,601,F_V,PLANT
2016,EUR,AUS,601,F_V,PLANT
2000,EUR,AUS,602,F_V,PLANT
2001,EUR,AUS,602,F_V,PLANT
2002,EUR,AUS,602,F_V,PLANT
2003,EUR,AUS,602,F_V,PLANT
2004,EUR,AUS,602,F_V,PLANT
2005,EUR,AUS,602,F_V,PLANT
2006,EUR,AUS,602,F_V,PLANT
2007,EUR,AUS,602,F_V,PLANT
2008,EUR,AUS,602,F_V,PLANT
2009,EUR,AUS,602,F_V,PLANT
2010,EUR,AUS,602,F_V,PLANT
2011,EUR,AUS,602,F_V,PLANT
2012,EUR,AUS,602,F_V,PLANT
2013,EUR,AUS,602,F_V,PLANT
2014,EUR,AUS,602,F_V,PLANT
2015,EUR,AUS,602,F_V,PLANT
2016,EUR,AUS,602,F_V,PLANT
2000,EUR,AUS,603,F_V,PLANT
2001,EUR,AUS,603,F_V,PLANT
2002,EUR,AUS,603,F_V,PLANT
2003,EUR,AUS,603,F_V,PLANT
2004,EUR,AUS,603,F_V,PLANT
2005,EUR,AUS,603,F_V,PLANT
2006,EUR,AUS,603,F_V,PLANT
2007,EUR,AUS,603,F_V,PLANT
2008,EUR,AUS,603,F_V,PLANT
2009,EUR,AUS,603,F_V,PLANT
2010,EUR,AUS,603,F_V,PLANT
2011,EUR,AUS,603,F_V,PLANT
2012,EUR,AUS,603,F_V,PLANT
2013,EUR,AUS,603,F_V,PLANT
2014,EUR,AUS,603,F_V,PLANT
2015,EUR,AUS,603,F_V,PLANT
2016,EUR,AUS,603,F_V,PLANT
2000,EUR,AUS,604,OTHAG,PLANT
2001,EUR,AUS,604,OTHAG,PLANT
2002,EUR,AUS,604,OTHAG,PLANT
2003,EUR,AUS,604,OTHAG,PLANT
2004,EUR,AUS,604,OTHAG,PLANT
2005,EUR,AUS,604,OTHAG,PLANT
2006,EUR,AUS,604,OTHAG,PLANT
2007,EUR,AUS,604,OTHAG,PLANT
2008,EUR,AUS,604,OTHAG,PLANT
2009,EUR,AUS,604,OTHAG,PLANT
2010,EUR,AUS,604,OTHAG,PLANT
2011,EUR,AUS,604,OTHAG,PLANT
2012,EUR,AUS,604,OTHAG,PLANT
2013,EUR,AUS,604,OTHAG,PLANT
2014,EUR,AUS,604,OTHAG,PLANT
2015,EUR,AUS,604,OTHAG,PLANT
2016,EUR,AUS,604,OTHAG,PLANT
1997,EUR,AUS,701,F_V,VEG
1998,EUR,AUS,701,F_V,VEG
1999,EUR,AUS,701,F_V,VEG
2000,EUR,AUS,701,F_V,VEG
2001,EUR,AUS,701,F_V,VEG
2002,EUR,AUS,701,F_V,VEG
2003,EUR,AUS,701,F_V,VEG
2004,EUR,AUS,701,F_V,VEG
2005,EUR,AUS,701,F_V,VEG
2006,EUR,AUS,701,F_V,VEG
2007,EUR,AUS,701,F_V,VEG
2008,EUR,AUS,701,F_V,VEG
2009,EUR,AUS,701,F_V,VEG
2010,EUR,AUS,701,F_V,VEG
2011,EUR,AUS,701,F_V,VEG
2012,EUR,AUS,701,F_V,VEG
2013,EUR,AUS,701,F_V,VEG
2014,EUR,AUS,701,F_V,VEG
2015,EUR,AUS,701,F_V,VEG
2016,EUR,AUS,701,F_V,VEG
1997,EUR,AUS,702,F_V,VEG
1998,EUR,AUS,702,F_V,VEG
1999,EUR,AUS,702,F_V,VEG
2000,EUR,AUS,702,F_V,VEG
2001,EUR,AUS,702,F_V,VEG
2002,EUR,AUS,702,F_V,VEG
2003,EUR,AUS,702,F_V,VEG
2004,EUR,AUS,702,F_V,VEG
2005,EUR,AUS,702,F_V,VEG
2006,EUR,AUS,702,F_V,VEG
2007,EUR,AUS,702,F_V,VEG
2008,EUR,AUS,702,F_V,VEG
2009,EUR,AUS,702,F_V,VEG
2010,EUR,AUS,702,F_V,VEG
2011,EUR,AUS,702,F_V,VEG
2012,EUR,AUS,702,F_V,VEG
2013,EUR,AUS,702,F_V,VEG
2014,EUR,AUS,702,F_V,VEG
2015,EUR,AUS,702,F_V,VEG
2016,EUR,AUS,702,F_V,VEG
1997,EUR,AUS,703,F_V,VEG
1998,EUR,AUS,703,F_V,VEG
1999,EUR,AUS,703,F_V,VEG
2000,EUR,AUS,703,F_V,VEG
2001,EUR,AUS,703,F_V,VEG
2002,EUR,AUS,703,F_V,VEG
2003,EUR,AUS,703,F_V,VEG
2004,EUR,AUS,703,F_V,VEG
2005,EUR,AUS,703,F_V,VEG
2006,EUR,AUS,703,F_V,VEG
2007,EUR,AUS,703,F_V,VEG
2008,EUR,AUS,703,F_V,VEG
2009,EUR,AUS,703,F_V,VEG
2010,EUR,AUS,703,F_V,VEG
2011,EUR,AUS,703,F_V,VEG
2012,EUR,AUS,703,F_V,VEG
2013,EUR,AUS,703,F_V,VEG
2014,EUR,AUS,703,F_V,VEG
2015,EUR,AUS,703,F_V,VEG
2016,EUR,AUS,703,F_V,VEG
1997,EUR,AUS,704,F_V,VEG
1998,EUR,AUS,704,F_V,VEG
1999,EUR,AUS,704,F_V,VEG
2000,EUR,AUS,704,F_V,VEG
2001,EUR,AUS,704,F_V,VEG
2002,EUR,AUS,704,F_V,VEG
2003,EUR,AUS,704,F_V,VEG
2004,EUR,AUS,704,F_V,VEG
2005,EUR,AUS,704,F_V,VEG
2006,EUR,AUS,704,F_V,VEG
2007,EUR,AUS,704,F_V,VEG
2008,EUR,AUS,704,F_V,VEG
2009,EUR,AUS,704,F_V,VEG
2010,EUR,AUS,704,F_V,VEG
2011,EUR,AUS,704,F_V,VEG
2012,EUR,AUS,704,F_V,VEG
2013,EUR,AUS,704,F_V,VEG
2014,EUR,AUS,704,F_V,VEG
2015,EUR,AUS,704,F_V,VEG
2016,EUR,AUS,704,F_V,VEG
1997,EUR,AUS,705,F_V,VEG
1998,EUR,AUS,705,F_V,VEG
1999,EUR,AUS,705,F_V,VEG
2000,EUR,AUS,705,F_V,VEG
2001,EUR,AUS,705,F_V,VEG
2002,EUR,AUS,705,F_V,VEG
2003,EUR,AUS,705,F_V,VEG
2004,EUR,AUS,705,F_V,VEG
2005,EUR,AUS,705,F_V,VEG
2006,EUR,AUS,705,F_V,VEG
2007,EUR,AUS,705,F_V,VEG
2008,EUR,AUS,705,F_V,VEG
2009,EUR,AUS,705,F_V,VEG
2010,EUR,AUS,705,F_V,VEG
2011,EUR,AUS,705,F_V,VEG
2012,EUR,AUS,705,F_V,VEG
2013,EUR,AUS,705,F_V,VEG
2014,EUR,AUS,705,F_V,VEG
2015,EUR,AUS,705,F_V,VEG
2016,EUR,AUS,705,F_V,VEG
1997,EUR,AUS,706,F_V,VEG
1998,EUR,AUS,706,F_V,VEG
1999,EUR,AUS,706,F_V,VEG
2000,EUR,AUS,706,F_V,VEG
2001,EUR,AUS,706,F_V,VEG
2002,EUR,AUS,706,F_V,VEG
2003,EUR,AUS,706,F_V,VEG
2004,EUR,AUS,706,F_V,VEG
2005,EUR,AUS,706,F_V,VEG
2006,EUR,AUS,706,F_V,VEG
2007,EUR,AUS,706,F_V,VEG
2008,EUR,AUS,706,F_V,VEG
2009,EUR,AUS,706,F_V,VEG
2010,EUR,AUS,706,F_V,VEG
2011,EUR,AUS,706,F_V,VEG
2012,EUR,AUS,706,F_V,VEG
2013,EUR,AUS,706,F_V,VEG
2014,EUR,AUS,706,F_V,VEG
2015,EUR,AUS,706,F_V,VEG
2016,EUR,AUS,706,F_V,VEG
1997,EUR,AUS,707,F_V,VEG
1998,EUR,AUS,707,F_V,VEG
1999,EUR,AUS,707,F_V,VEG
2000,EUR,AUS,707,F_V,VEG
2001,EUR,AUS,707,F_V,VEG
2002,EUR,AUS,707,F_V,VEG
2003,EUR,AUS,707,F_V,VEG
2004,EUR,AUS,707,F_V,VEG
2005,EUR,AUS,707,F_V,VEG
2006,EUR,AUS,707,F_V,VEG
2007,EUR,AUS,707,F_V,VEG
2008,EUR,AUS,707,F_V,VEG
2009,EUR,AUS,707,F_V,VEG
2010,EUR,AUS,707,F_V,VEG
2011,EUR,AUS,707,F_V,VEG
2012,EUR,AUS,707,F_V,VEG
2013,EUR,AUS,707,F_V,VEG
2014,EUR,AUS,707,F_V,VEG
2015,EUR,AUS,707,F_V,VEG
2016,EUR,AUS,707,F_V,VEG
1997,EUR,AUS,708,F_V,VEG
1998,EUR,AUS,708,F_V,VEG
1999,EUR,AUS,708,F_V,VEG
2000,EUR,AUS,708,F_V,VEG
2001,EUR,AUS,708,F_V,VEG
2002,EUR,AUS,708,F_V,VEG
2003,EUR,AUS,708,F_V,VEG
2004,EUR,AUS,708,F_V,VEG
2005,EUR,AUS,708,F_V,VEG
2006,EUR,AUS,708,F_V,VEG
2007,EUR,AUS,708,F_V,VEG
2008,EUR,AUS,708,F_V,VEG
2009,EUR,AUS,708,F_V,VEG
2010,EUR,AUS,708,F_V,VEG
2011,EUR,AUS,708,F_V,VEG
2012,EUR,AUS,708,F_V,VEG
2013,EUR,AUS,708,F_V,VEG
2014,EUR,AUS,708,F_V,VEG
2015,EUR,AUS,708,F_V,VEG
2016,EUR,AUS,708,F_V,VEG
1997,EUR,AUS,709,F_V,VEG
1998,EUR,AUS,709,F_V,VEG
1999,EUR,AUS,709,F_V,VEG
2000,EUR,AUS,709,F_V,VEG
2001,EUR,AUS,709,F_V,VEG
2002,EUR,AUS,709,F_V,VEG
2003,EUR,AUS,709,F_V,VEG
2004,EUR,AUS,709,F_V,VEG
2005,EUR,AUS,709,F_V,VEG
2006,EUR,AUS,709,F_V,VEG
2007,EUR,AUS,709,F_V,VEG
2008,EUR,AUS,709,F_V,VEG
2009,EUR,AUS,709,F_V,VEG
2010,EUR,AUS,709,F_V,VEG
2011,EUR,AUS,709,F_V,VEG
2012,EUR,AUS,709,F_V,VEG
2013,EUR,AUS,709,F_V,VEG
2014,EUR,AUS,709,F_V,VEG
2015,EUR,AUS,709,F_V,VEG
2016,EUR,AUS,709,F_V,VEG
1997,EUR,AUS,710,F_V,VEG
1998,EUR,AUS,710,F_V,VEG
1999,EUR,AUS,710,F_V,VEG
2000,EUR,AUS,710,F_V,VEG
2001,EUR,AUS,710,F_V,VEG
2002,EUR,AUS,710,F_V,VEG
2003,EUR,AUS,710,F_V,VEG
2004,EUR,AUS,710,F_V,VEG
2005,EUR,AUS,710,F_V,VEG
2006,EUR,AUS,710,F_V,VEG
2007,EUR,AUS,710,F_V,VEG
2008,EUR,AUS,710,F_V,VEG
2009,EUR,AUS,710,F_V,VEG
2010,EUR,AUS,710,F_V,VEG
2011,EUR,AUS,710,F_V,VEG
2012,EUR,AUS,710,F_V,VEG
2013,EUR,AUS,710,F_V,VEG
2014,EUR,AUS,710,F_V,VEG
2015,EUR,AUS,710,F_V,VEG
2016,EUR,AUS,710,F_V,VEG
1997,EUR,AUS,711,F_V,VEG
1998,EUR,AUS,711,F_V,VEG
1999,EUR,AUS,711,F_V,VEG
2000,EUR,AUS,711,F_V,VEG
2001,EUR,AUS,711,F_V,VEG
2002,EUR,AUS,711,F_V,VEG
2003,EUR,AUS,711,F_V,VEG
2004,EUR,AUS,711,F_V,VEG
2005,EUR,AUS,711,F_V,VEG
2006,EUR,AUS,711,F_V,VEG
2007,EUR,AUS,711,F_V,VEG
2008,EUR,AUS,711,F_V,VEG
2009,EUR,AUS,711,F_V,VEG
2010,EUR,AUS,711,F_V,VEG
2011,EUR,AUS,711,F_V,VEG
2012,EUR,AUS,711,F_V,VEG
2013,EUR,AUS,711,F_V,VEG
2014,EUR,AUS,711,F_V,VEG
2015,EUR,AUS,711,F_V,VEG
2016,EUR,AUS,711,F_V,VEG
1997,EUR,AUS,712,F_V,VEG
1998,EUR,AUS,712,F_V,VEG
1999,EUR,AUS,712,F_V,VEG
2000,EUR,AUS,712,F_V,VEG
2001,EUR,AUS,712,F_V,VEG
2002,EUR,AUS,712,F_V,VEG
2003,EUR,AUS,712,F_V,VEG
2004,EUR,AUS,712,F_V,VEG
2005,EUR,AUS,712,F_V,VEG
2006,EUR,AUS,712,F_V,VEG
2007,EUR,AUS,712,F_V,VEG
2008,EUR,AUS,712,F_V,VEG
2009,EUR,AUS,712,F_V,VEG
2010,EUR,AUS,712,F_V,VEG
2011,EUR,AUS,712,F_V,VEG
2012,EUR,AUS,712,F_V,VEG
2013,EUR,AUS,712,F_V,VEG
2014,EUR,AUS,712,F_V,VEG
2015,EUR,AUS,712,F_V,VEG
2016,EUR,AUS,712,F_V,VEG
1997,EUR,AUS,713,F_V,VEG
1998,EUR,AUS,713,F_V,VEG
1999,EUR,AUS,713,F_V,VEG
2000,EUR,AUS,713,F_V,VEG
2001,EUR,AUS,713,F_V,VEG
2002,EUR,AUS,713,F_V,VEG
2003,EUR,AUS,713,F_V,VEG
2004,EUR,AUS,713,F_V,VEG
2005,EUR,AUS,713,F_V,VEG
2006,EUR,AUS,713,F_V,VEG
2007,EUR,AUS,713,F_V,VEG
2008,EUR,AUS,713,F_V,VEG
2009,EUR,AUS,713,F_V,VEG
2010,EUR,AUS,713,F_V,VEG
2011,EUR,AUS,713,F_V,VEG
2012,EUR,AUS,713,F_V,VEG
2013,EUR,AUS,713,F_V,VEG
2014,EUR,AUS,713,F_V,VEG
2015,EUR,AUS,713,F_V,VEG
2016,EUR,AUS,713,F_V,VEG
1997,EUR,AUS,714,F_V,VEG
1998,EUR,AUS,714,F_V,VEG
1999,EUR,AUS,714,F_V,VEG
2000,EUR,AUS,714,F_V,VEG
2001,EUR,AUS,714,F_V,VEG
2002,EUR,AUS,714,F_V,VEG
2003,EUR,AUS,714,F_V,VEG
2004,EUR,AUS,714,F_V,VEG
2005,EUR,AUS,714,F_V,VEG
2006,EUR,AUS,714,F_V,VEG
2007,EUR,AUS,714,F_V,VEG
2008,EUR,AUS,714,F_V,VEG
2009,EUR,AUS,714,F_V,VEG
2010,EUR,AUS,714,F_V,VEG
2011,EUR,AUS,714,F_V,VEG
2012,EUR,AUS,714,F_V,VEG
2013,EUR,AUS,714,F_V,VEG
2014,EUR,AUS,714,F_V,VEG
2015,EUR,AUS,714,F_V,VEG
2016,EUR,AUS,714,F_V,VEG
2000,EUR,AUS,801,F_V,FRT
2001,EUR,AUS,801,F_V,FRT
2002,EUR,AUS,801,F_V,FRT
2003,EUR,AUS,801,F_V,FRT
2004,EUR,AUS,801,F_V,FRT
2005,EUR,AUS,801,F_V,FRT
2006,EUR,AUS,801,F_V,FRT
2007,EUR,AUS,801,F_V,FRT
2008,EUR,AUS,801,F_V,FRT
2009,EUR,AUS,801,F_V,FRT
2010,EUR,AUS,801,F_V,FRT
2011,EUR,AUS,801,F_V,FRT
2012,EUR,AUS,801,F_V,FRT
2013,EUR,AUS,801,F_V,FRT
2014,EUR,AUS,801,F_V,FRT
2015,EUR,AUS,801,F_V,FRT
2016,EUR,AUS,801,F_V,FRT
2000,EUR,AUS,802,F_V,FRT
2001,EUR,AUS,802,F_V,FRT
2002,EUR,AUS,802,F_V,FRT
2003,EUR,AUS,802,F_V,FRT
2004,EUR,AUS,802,F_V,FRT
2005,EUR,AUS,802,F_V,FRT
2006,EUR,AUS,802,F_V,FRT
2007,EUR,AUS,802,F_V,FRT
2008,EUR,AUS,802,F_V,FRT
2009,EUR,AUS,802,F_V,FRT
2010,EUR,AUS,802,F_V,FRT
2011,EUR,AUS,802,F_V,FRT
2012,EUR,AUS,802,F_V,FRT
2013,EUR,AUS,802,F_V,FRT
2014,EUR,AUS,802,F_V,FRT
2015,EUR,AUS,802,F_V,FRT
2016,EUR,AUS,802,F_V,FRT
2000,EUR,AUS,803,F_V,FRT
2001,EUR,AUS,803,F_V,FRT
2002,EUR,AUS,803,F_V,FRT
2003,EUR,AUS,803,F_V,FRT
2004,EUR,AUS,803,F_V,FRT
2005,EUR,AUS,803,F_V,FRT
2006,EUR,AUS,803,F_V,FRT
2007,EUR,AUS,803,F_V,FRT
2008,EUR,AUS,803,F_V,FRT
2009,EUR,AUS,803,F_V,FRT
2010,EUR,AUS,803,F_V,FRT
2011,EUR,AUS,803,F_V,FRT
2012,EUR,AUS,803,F_V,FRT
2013,EUR,AUS,803,F_V,FRT
2014,EUR,AUS,803,F_V,FRT
2015,EUR,AUS,803,F_V,FRT
2016,EUR,AUS,803,F_V,FRT
2000,EUR,AUS,804,F_V,FRT
2001,EUR,AUS,804,F_V,FRT
2002,EUR,AUS,804,F_V,FRT
2003,EUR,AUS,804,F_V,FRT
2004,EUR,AUS,804,F_V,FRT
2005,EUR,AUS,804,F_V,FRT
2006,EUR,AUS,804,F_V,FRT
2007,EUR,AUS,804,F_V,FRT
2008,EUR,AUS,804,F_V,FRT
2009,EUR,AUS,804,F_V,FRT
2010,EUR,AUS,804,F_V,FRT
2011,EUR,AUS,804,F_V,FRT
2012,EUR,AUS,804,F_V,FRT
2013,EUR,AUS,804,F_V,FRT
2014,EUR,AUS,804,F_V,FRT
2015,EUR,AUS,804,F_V,FRT
2016,EUR,AUS,804,F_V,FRT
2000,EUR,AUS,805,F_V,FRT
2001,EUR,AUS,805,F_V,FRT
2002,EUR,AUS,805,F_V,FRT
2003,EUR,AUS,805,F_V,FRT
2004,EUR,AUS,805,F_V,FRT
2005,EUR,AUS,805,F_V,FRT
2006,EUR,AUS,805,F_V,FRT
2007,EUR,AUS,805,F_V,FRT
2008,EUR,AUS,805,F_V,FRT
2009,EUR,AUS,805,F_V,FRT
2010,EUR,AUS,805,F_V,FRT
2011,EUR,AUS,805,F_V,FRT
2012,EUR,AUS,805,F_V,FRT
2013,EUR,AUS,805,F_V,FRT
2014,EUR,AUS,805,F_V,FRT
2015,EUR,AUS,805,F_V,FRT
2016,EUR,AUS,805,F_V,FRT
2000,EUR,AUS,806,F_V,FRT
2001,EUR,AUS,806,F_V,FRT
2002,EUR,AUS,806,F_V,FRT
2003,EUR,AUS,806,F_V,FRT
2004,EUR,AUS,806,F_V,FRT
2005,EUR,AUS,806,F_V,FRT
2006,EUR,AUS,806,F_V,FRT
2007,EUR,AUS,806,F_V,FRT
2008,EUR,AUS,806,F_V,FRT
2009,EUR,AUS,806,F_V,FRT
2010,EUR,AUS,806,F_V,FRT
2011,EUR,AUS,806,F_V,FRT
2012,EUR,AUS,806,F_V,FRT
2013,EUR,AUS,806,F_V,FRT
2014,EUR,AUS,806,F_V,FRT
2015,EUR,AUS,806,F_V,FRT
2016,EUR,AUS,806,F_V,FRT
2000,EUR,AUS,807,F_V,FRT
2001,EUR,AUS,807,F_V,FRT
2002,EUR,AUS,807,F_V,FRT
2003,EUR,AUS,807,F_V,FRT
2004,EUR,AUS,807,F_V,FRT
2005,EUR,AUS,807,F_V,FRT
2006,EUR,AUS,807,F_V,FRT
2007,EUR,AUS,807,F_V,FRT
2008,EUR,AUS,807,F_V,FRT
2009,EUR,AUS,807,F_V,FRT
2010,EUR,AUS,807,F_V,FRT
2011,EUR,AUS,807,F_V,FRT
